,inventory_id,film_id,title,length,category,special_features,rating,customer_id,customer_name,email,active,rental_id,rental_date,rental_weekday,rental_duration,rental_rate,amount
13424,3438,753,RUSH GOODFELLAS,48,Family,Deleted Scenes,PG,194,KRISTEN CHAVEZ,KRISTEN.CHAVEZ@sakilacustomer.org,1,13515,2005-August-20th,Saturday,3,0.99,0.99
13425,4286,933,VAMPIRE WHALE,126,New,"Trailers,Commentaries",NC-17,95,PAULA BRYANT,PAULA.BRYANT@sakilacustomer.org,1,13516,2005-August-20th,Saturday,4,4.99,7.99
13426,533,117,CANDLES GRAPES,135,Games,"Trailers,Deleted Scenes",NC-17,186,HOLLY FOX,HOLLY.FOX@sakilacustomer.org,1,13517,2005-August-20th,Saturday,6,4.99,4.99
13427,352,78,BLACKOUT PRIVATE,85,Animation,"Trailers,Deleted Scenes",PG,528,CLAUDE HERZOG,CLAUDE.HERZOG@sakilacustomer.org,1,13518,2005-August-20th,Saturday,7,2.99,2.99
13428,182,40,ARMY FLINTSTONES,148,Documentary,"Trailers,Commentaries",R,12,NANCY THOMAS,NANCY.THOMAS@sakilacustomer.org,1,13519,2005-August-20th,Saturday,4,0.99,0.99
13429,3326,732,RINGS HEARTBREAKERS,58,Action,"Trailers,Commentaries,Behind the Scenes",G,74,DENISE KELLY,DENISE.KELLY@sakilacustomer.org,1,13520,2005-August-20th,Saturday,5,0.99,0.99
13430,2586,567,MEET CHOCOLATE,80,Foreign,Trailers,G,384,ERNEST STEPP,ERNEST.STEPP@sakilacustomer.org,1,13521,2005-August-20th,Saturday,3,2.99,2.99
13431,2940,645,OTHERS SOUP,118,Travel,Deleted Scenes,PG,343,DOUGLAS GRAF,DOUGLAS.GRAF@sakilacustomer.org,1,13522,2005-August-20th,Saturday,7,2.99,3.99
13432,163,35,ARACHNOPHOBIA ROLLERCOASTER,147,Horror,"Trailers,Deleted Scenes,Behind the Scenes",PG-13,572,SIDNEY BURLESON,SIDNEY.BURLESON@sakilacustomer.org,1,13523,2005-August-20th,Saturday,4,2.99,6.99
13433,4557,995,YENTL IDAHO,86,Horror,"Trailers,Commentaries,Deleted Scenes",R,593,RENE MCALISTER,RENE.MCALISTER@sakilacustomer.org,1,13524,2005-August-20th,Saturday,5,4.99,6.99
13434,3514,769,SCHOOL JACKET,151,Foreign,Trailers,PG-13,111,CARMEN OWENS,CARMEN.OWENS@sakilacustomer.org,1,13525,2005-August-20th,Saturday,5,4.99,5.99
13435,1966,429,HONEY TIES,84,Sports,"Trailers,Commentaries,Deleted Scenes",R,277,OLGA JIMENEZ,OLGA.JIMENEZ@sakilacustomer.org,1,13526,2005-August-20th,Saturday,3,0.99,4.99
13436,4424,967,WEEKEND PERSONAL,134,Sci-Fi,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",R,521,ROLAND SOUTH,ROLAND.SOUTH@sakilacustomer.org,1,13527,2005-August-20th,Saturday,5,2.99,2.99
13437,1847,402,HARPER DYING,52,Animation,Trailers,G,202,CARLA GUTIERREZ,CARLA.GUTIERREZ@sakilacustomer.org,1,13528,2005-August-20th,Saturday,3,0.99,3.99
13438,1979,432,HOPE TOOTSIE,139,Classics,"Trailers,Deleted Scenes,Behind the Scenes",NC-17,193,KATIE ELLIOTT,KATIE.ELLIOTT@sakilacustomer.org,1,13529,2005-August-20th,Saturday,4,2.99,2.99
13439,597,130,CELEBRITY HORN,110,Action,"Deleted Scenes,Behind the Scenes",PG-13,156,BERTHA FERGUSON,BERTHA.FERGUSON@sakilacustomer.org,1,13530,2005-August-20th,Saturday,7,0.99,0.99
13440,2778,609,MUSCLE BRIGHT,185,Travel,Deleted Scenes,G,156,BERTHA FERGUSON,BERTHA.FERGUSON@sakilacustomer.org,1,13531,2005-August-20th,Saturday,7,2.99,2.99
13441,1433,313,FIDELITY DEVIL,118,Horror,"Trailers,Deleted Scenes,Behind the Scenes",G,168,REGINA BERRY,REGINA.BERRY@sakilacustomer.org,1,13532,2005-August-20th,Saturday,5,4.99,4.99
13442,1801,391,HALF OUTFIELD,146,Family,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",PG-13,436,TROY QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,1,13533,2005-August-20th,Saturday,6,2.99,3.99
13443,1563,343,FULL FLATLINERS,94,Children,"Trailers,Deleted Scenes",PG,86,JACQUELINE LONG,JACQUELINE.LONG@sakilacustomer.org,1,13535,2005-August-20th,Saturday,6,2.99,4.99
13444,667,145,CHISUM BEHAVIOR,124,Family,"Trailers,Commentaries,Behind the Scenes",G,183,IDA ANDREWS,IDA.ANDREWS@sakilacustomer.org,1,13536,2005-August-20th,Saturday,5,4.99,4.99
13445,2521,554,MALKOVICH PET,159,Classics,Behind the Scenes,G,418,JEFF EAST,JEFF.EAST@sakilacustomer.org,1,13537,2005-August-20th,Saturday,6,2.99,2.99
13446,3110,683,PITY BOUND,60,Drama,Commentaries,NC-17,518,GABRIEL HARDER,GABRIEL.HARDER@sakilacustomer.org,1,13539,2005-August-20th,Saturday,5,4.99,6.99
13447,3785,829,SPINAL ROCKY,138,Family,"Commentaries,Deleted Scenes",PG-13,557,FELIX GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,1,13540,2005-August-20th,Saturday,7,2.99,2.99
13448,1363,300,FALCON VOLUME,102,Animation,"Commentaries,Behind the Scenes",PG-13,15,HELEN HARRIS,HELEN.HARRIS@sakilacustomer.org,1,13541,2005-August-20th,Saturday,5,4.99,4.99
13449,4543,992,WRATH MILE,176,Documentary,"Trailers,Commentaries",NC-17,147,JOANNE ROBERTSON,JOANNE.ROBERTSON@sakilacustomer.org,1,13542,2005-August-20th,Saturday,5,0.99,4.99
13450,2142,463,INSTINCT AIRPORT,116,Sports,"Commentaries,Deleted Scenes",PG,163,CATHY SPENCER,CATHY.SPENCER@sakilacustomer.org,1,13543,2005-August-20th,Saturday,4,2.99,7.99
13451,58,11,ALAMO VIDEOTAPE,126,Foreign,"Commentaries,Behind the Scenes",G,538,TED BREAUX,TED.BREAUX@sakilacustomer.org,1,13544,2005-August-20th,Saturday,6,0.99,1.99
13452,615,133,CHAMBER ITALIAN,117,Music,Trailers,NC-17,417,TRAVIS ESTEP,TRAVIS.ESTEP@sakilacustomer.org,1,13545,2005-August-20th,Saturday,7,4.99,4.99
13453,2492,546,MADRE GABLES,98,Games,"Trailers,Commentaries,Deleted Scenes",PG-13,390,SHAWN HEATON,SHAWN.HEATON@sakilacustomer.org,1,13546,2005-August-20th,Saturday,7,2.99,3.99
13454,3122,686,PLUTO OLEANDER,84,New,Behind the Scenes,R,456,RONNIE RICKETTS,RONNIE.RICKETTS@sakilacustomer.org,1,13547,2005-August-20th,Saturday,5,4.99,4.99
13455,4389,958,WARDROBE PHANTOM,178,Drama,"Trailers,Commentaries",G,319,RONALD WEINER,RONALD.WEINER@sakilacustomer.org,1,13548,2005-August-20th,Saturday,6,2.99,3.99
13456,508,113,CALIFORNIA BIRDS,75,Sports,"Trailers,Commentaries,Deleted Scenes",NC-17,274,NAOMI JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,1,13549,2005-August-20th,Saturday,4,4.99,8.99
13457,208,46,AUTUMN CROW,108,Games,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",G,206,TERRI VASQUEZ,TERRI.VASQUEZ@sakilacustomer.org,1,13550,2005-August-20th,Saturday,3,4.99,9.99
13458,1049,234,DISTURBING SCARFACE,94,Sci-Fi,"Trailers,Behind the Scenes",R,503,ANGEL BARCLAY,ANGEL.BARCLAY@sakilacustomer.org,1,13551,2005-August-20th,Saturday,6,2.99,2.99
13459,758,166,COLOR PHILADELPHIA,149,Classics,"Commentaries,Behind the Scenes",G,578,WILLARD LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,1,13552,2005-August-20th,Saturday,6,2.99,2.99
13460,4407,963,WATCH TRACY,78,Animation,"Trailers,Deleted Scenes,Behind the Scenes",PG,314,GEORGE LINTON,GEORGE.LINTON@sakilacustomer.org,1,13553,2005-August-20th,Saturday,5,0.99,3.99
13461,2648,580,MINE TITANS,166,New,"Trailers,Deleted Scenes",PG-13,569,DAVE GARDINER,DAVE.GARDINER@sakilacustomer.org,1,13554,2005-August-20th,Saturday,3,4.99,9.99
13462,3176,697,PRIMARY GLASS,53,Action,"Trailers,Deleted Scenes,Behind the Scenes",G,93,PHYLLIS FOSTER,PHYLLIS.FOSTER@sakilacustomer.org,1,13555,2005-August-20th,Saturday,7,0.99,2.99
13463,3914,854,STRANGERS GRAFFITI,119,Horror,"Trailers,Behind the Scenes",R,266,NORA HERRERA,NORA.HERRERA@sakilacustomer.org,1,13556,2005-August-20th,Saturday,4,4.99,6.99
13464,2290,496,KICK SAVANNAH,179,Travel,"Trailers,Commentaries,Deleted Scenes",PG-13,23,SARAH LEWIS,SARAH.LEWIS@sakilacustomer.org,1,13557,2005-August-20th,Saturday,3,0.99,0.99
13465,1551,341,FROST HEAD,82,Classics,"Trailers,Deleted Scenes",PG,564,BOB PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,1,13558,2005-August-20th,Saturday,5,0.99,0.99
13466,2413,526,LOCK REAR,120,Travel,"Trailers,Commentaries",R,444,MARCUS HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,1,13559,2005-August-20th,Saturday,7,2.99,2.99
13467,820,179,CONQUERER NUTS,173,Drama,"Commentaries,Deleted Scenes,Behind the Scenes",G,56,GLORIA COOK,GLORIA.COOK@sakilacustomer.org,1,13560,2005-August-20th,Saturday,4,4.99,8.99
13468,4547,993,WRONG BEHAVIOR,178,Children,"Trailers,Behind the Scenes",PG-13,36,KATHLEEN ADAMS,KATHLEEN.ADAMS@sakilacustomer.org,1,13562,2005-August-20th,Saturday,6,2.99,2.99
13469,599,130,CELEBRITY HORN,110,Action,"Deleted Scenes,Behind the Scenes",PG-13,366,BRANDON HUEY,BRANDON.HUEY@sakilacustomer.org,1,13563,2005-August-20th,Saturday,7,0.99,0.99
13470,678,149,CHRISTMAS MOONSHINE,150,Children,"Trailers,Commentaries,Behind the Scenes",NC-17,36,KATHLEEN ADAMS,KATHLEEN.ADAMS@sakilacustomer.org,1,13564,2005-August-20th,Saturday,7,0.99,1.99
13471,3378,741,ROMAN PUNK,81,Music,Trailers,NC-17,214,KRISTIN JOHNSTON,KRISTIN.JOHNSTON@sakilacustomer.org,1,13565,2005-August-20th,Saturday,7,0.99,0.99
13472,4397,961,WASH HEAVENLY,161,Foreign,Commentaries,R,558,JIMMIE EGGLESTON,JIMMIE.EGGLESTON@sakilacustomer.org,0,13566,2005-August-20th,Saturday,7,4.99,5.99
13473,543,118,CANYON STOCK,85,Animation,"Trailers,Deleted Scenes",R,242,GLENDA FRAZIER,GLENDA.FRAZIER@sakilacustomer.org,1,13567,2005-August-20th,Saturday,7,0.99,0.99
13474,1243,274,EGG IGBY,67,Documentary,"Commentaries,Behind the Scenes",PG,151,MEGAN PALMER,MEGAN.PALMER@sakilacustomer.org,1,13568,2005-August-20th,Saturday,4,2.99,5.99
13475,1934,420,HOLES BRANNIGAN,128,Sports,"Commentaries,Behind the Scenes",PG,496,TYLER WREN,TYLER.WREN@sakilacustomer.org,1,13569,2005-August-20th,Saturday,7,4.99,5.99
13476,2808,616,NATIONAL STORY,92,Documentary,Trailers,NC-17,188,MELANIE ARMSTRONG,MELANIE.ARMSTRONG@sakilacustomer.org,1,13570,2005-August-20th,Saturday,4,2.99,2.99
13477,1251,276,ELEMENT FREDDY,115,Comedy,"Commentaries,Behind the Scenes",NC-17,458,LLOYD DOWD,LLOYD.DOWD@sakilacustomer.org,1,13571,2005-August-20th,Saturday,6,4.99,4.99
13478,660,143,CHILL LUCK,142,Drama,"Trailers,Commentaries,Deleted Scenes",PG,11,LISA ANDERSON,LISA.ANDERSON@sakilacustomer.org,1,13572,2005-August-20th,Saturday,6,0.99,0.99
13479,3032,665,PATTON INTERVIEW,175,Horror,Commentaries,PG,59,CHERYL MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,13573,2005-August-20th,Saturday,4,2.99,2.99
13480,2383,520,LICENSE WEEKEND,91,Sci-Fi,"Deleted Scenes,Behind the Scenes",NC-17,552,HUGH WALDROP,HUGH.WALDROP@sakilacustomer.org,1,13574,2005-August-20th,Saturday,7,2.99,2.99
13481,2729,599,MOTHER OLEANDER,103,Sports,"Trailers,Commentaries",R,339,WALTER PERRYMAN,WALTER.PERRYMAN@sakilacustomer.org,1,13575,2005-August-20th,Saturday,3,0.99,5.99
13482,2669,586,MOCKINGBIRD HOLLYWOOD,60,Action,Behind the Scenes,PG,223,MELINDA FERNANDEZ,MELINDA.FERNANDEZ@sakilacustomer.org,1,13576,2005-August-20th,Saturday,4,0.99,0.99
13483,4237,921,UNCUT SUICIDES,172,Music,"Trailers,Commentaries,Behind the Scenes",PG-13,333,ANDREW PURDY,ANDREW.PURDY@sakilacustomer.org,1,13579,2005-August-20th,Saturday,7,2.99,3.99
13484,4419,966,WEDDING APOLLO,70,Documentary,Trailers,PG,526,KARL SEAL,KARL.SEAL@sakilacustomer.org,1,13580,2005-August-20th,Saturday,3,0.99,0.99
13485,1753,381,GRINCH MASSAGE,150,Games,Trailers,R,119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,13581,2005-August-20th,Saturday,7,4.99,4.99
13486,211,47,BABY HALL,153,Foreign,Commentaries,NC-17,166,LYNN PAYNE,LYNN.PAYNE@sakilacustomer.org,1,13582,2005-August-20th,Saturday,5,4.99,4.99
13487,176,39,ARMAGEDDON LOST,99,Sci-Fi,Trailers,G,74,DENISE KELLY,DENISE.KELLY@sakilacustomer.org,1,13583,2005-August-20th,Saturday,5,0.99,1.99
13488,3314,729,RIDER CADDYSHACK,177,Sports,"Commentaries,Behind the Scenes",PG,470,GORDON ALLARD,GORDON.ALLARD@sakilacustomer.org,1,13585,2005-August-20th,Saturday,5,2.99,4.99
13489,4544,992,WRATH MILE,176,Documentary,"Trailers,Commentaries",NC-17,445,MICHEAL FORMAN,MICHEAL.FORMAN@sakilacustomer.org,1,13586,2005-August-20th,Saturday,5,0.99,0.99
13490,702,154,CLASH FREDDY,81,Animation,"Commentaries,Deleted Scenes",G,279,DIANNE SHELTON,DIANNE.SHELTON@sakilacustomer.org,1,13588,2005-August-20th,Saturday,6,2.99,4.99
13491,3216,706,QUEEN LUKE,163,Drama,"Commentaries,Deleted Scenes,Behind the Scenes",PG,574,JULIAN VEST,JULIAN.VEST@sakilacustomer.org,1,13589,2005-August-20th,Saturday,5,4.99,4.99
13492,4417,966,WEDDING APOLLO,70,Documentary,Trailers,PG,264,GWENDOLYN MAY,GWENDOLYN.MAY@sakilacustomer.org,1,13590,2005-August-20th,Saturday,3,0.99,2.99
13493,3089,679,PILOT HOOSIERS,50,Family,"Trailers,Deleted Scenes",PG,390,SHAWN HEATON,SHAWN.HEATON@sakilacustomer.org,1,13591,2005-August-20th,Saturday,6,2.99,3.99
13494,1509,330,FORRESTER COMANCHEROS,112,Animation,"Trailers,Behind the Scenes",NC-17,470,GORDON ALLARD,GORDON.ALLARD@sakilacustomer.org,1,13592,2005-August-20th,Saturday,7,4.99,4.99
13495,261,58,BEACH HEARTBREAKERS,122,Documentary,"Deleted Scenes,Behind the Scenes",G,585,PERRY SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,1,13593,2005-August-20th,Saturday,6,2.99,3.99
13496,3424,750,RUN PACIFIC,145,New,"Commentaries,Deleted Scenes,Behind the Scenes",R,7,MARIA MILLER,MARIA.MILLER@sakilacustomer.org,1,13594,2005-August-20th,Saturday,3,0.99,0.99
13497,673,147,CHOCOLAT HARRY,101,Family,"Commentaries,Behind the Scenes",NC-17,545,JULIO NOLAND,JULIO.NOLAND@sakilacustomer.org,1,13595,2005-August-20th,Saturday,5,0.99,4.99
13498,482,106,BULWORTH COMMANDMENTS,61,Games,Trailers,G,513,DUANE TUBBS,DUANE.TUBBS@sakilacustomer.org,1,13596,2005-August-20th,Saturday,4,2.99,5.99
13499,3697,809,SLIPPER FIDELITY,156,Sports,"Trailers,Deleted Scenes",PG-13,72,THERESA WATSON,THERESA.WATSON@sakilacustomer.org,1,13597,2005-August-20th,Saturday,5,0.99,0.99
13500,2803,615,NASH CHOCOLAT,180,Animation,"Commentaries,Behind the Scenes",PG-13,259,LENA JENSEN,LENA.JENSEN@sakilacustomer.org,1,13598,2005-August-20th,Saturday,6,2.99,5.99
13501,3333,733,RIVER OUTLAW,149,Sports,Commentaries,PG-13,150,DANIELLE DANIELS,DANIELLE.DANIELS@sakilacustomer.org,1,13599,2005-August-20th,Saturday,4,0.99,5.99
13502,431,95,BREAKFAST GOLDFINGER,123,New,"Trailers,Commentaries,Deleted Scenes",G,528,CLAUDE HERZOG,CLAUDE.HERZOG@sakilacustomer.org,1,13600,2005-August-20th,Saturday,5,4.99,7.99
13503,2166,468,INVASION CYCLONE,97,Children,"Trailers,Deleted Scenes",PG,189,LORETTA CARPENTER,LORETTA.CARPENTER@sakilacustomer.org,1,13601,2005-August-20th,Saturday,5,2.99,6.99
13504,2805,616,NATIONAL STORY,92,Documentary,Trailers,NC-17,348,ROGER QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,1,13602,2005-August-20th,Saturday,4,2.99,5.99
13505,937,207,DANGEROUS UPTOWN,121,Foreign,Commentaries,PG,362,NICHOLAS BARFIELD,NICHOLAS.BARFIELD@sakilacustomer.org,1,13603,2005-August-20th,Saturday,7,4.99,6.99
13506,4352,948,VOICE PEACH,139,New,"Commentaries,Behind the Scenes",PG-13,353,JONATHAN SCARBOROUGH,JONATHAN.SCARBOROUGH@sakilacustomer.org,1,13604,2005-August-20th,Saturday,6,0.99,0.99
13507,4446,972,WHISPERER GIANT,59,Sci-Fi,"Trailers,Deleted Scenes",PG-13,522,ARNOLD HAVENS,ARNOLD.HAVENS@sakilacustomer.org,1,13605,2005-August-20th,Saturday,4,4.99,6.99
13508,83,17,ALONE TRIP,82,Music,"Trailers,Behind the Scenes",R,146,JAMIE RICE,JAMIE.RICE@sakilacustomer.org,1,13606,2005-August-20th,Saturday,3,0.99,4.99
13509,2692,590,MONEY HAROLD,135,New,"Trailers,Commentaries",PG,491,RICK MATTOX,RICK.MATTOX@sakilacustomer.org,1,13607,2005-August-20th,Saturday,3,2.99,2.99
13510,4110,894,TOMATOES HELLFIGHTERS,68,Travel,Behind the Scenes,PG,193,KATIE ELLIOTT,KATIE.ELLIOTT@sakilacustomer.org,1,13608,2005-August-20th,Saturday,6,0.99,0.99
13511,299,67,BERETS AGENT,77,Action,Deleted Scenes,PG-13,328,JEFFREY SPEAR,JEFFREY.SPEAR@sakilacustomer.org,1,13609,2005-August-20th,Saturday,5,2.99,2.99
13512,2526,555,MALLRATS UNITED,133,Comedy,"Trailers,Commentaries,Deleted Scenes",PG,3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,13610,2005-August-20th,Saturday,4,0.99,2.99
13513,1460,320,FLAMINGOS CONNECTICUT,80,New,Trailers,PG-13,112,ROSA REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,1,13611,2005-August-20th,Saturday,4,4.99,8.99
13514,675,147,CHOCOLAT HARRY,101,Family,"Commentaries,Behind the Scenes",NC-17,505,RAFAEL ABNEY,RAFAEL.ABNEY@sakilacustomer.org,1,13612,2005-August-20th,Saturday,5,0.99,3.99
13515,2415,527,LOLA AGENT,85,Horror,"Trailers,Commentaries",PG,201,VICKI FIELDS,VICKI.FIELDS@sakilacustomer.org,1,13613,2005-August-20th,Saturday,4,4.99,9.99
13516,3736,816,SNOWMAN ROLLERCOASTER,62,Animation,Trailers,G,381,BOBBY BOUDREAU,BOBBY.BOUDREAU@sakilacustomer.org,1,13614,2005-August-20th,Saturday,3,0.99,0.99
13517,1864,406,HAUNTING PIANIST,181,Games,Behind the Scenes,R,539,MATHEW BOLIN,MATHEW.BOLIN@sakilacustomer.org,1,13615,2005-August-20th,Saturday,5,0.99,2.99
13518,1694,369,GOODFELLAS SALUTE,56,Sci-Fi,Deleted Scenes,PG,194,KRISTEN CHAVEZ,KRISTEN.CHAVEZ@sakilacustomer.org,1,13616,2005-August-20th,Saturday,4,4.99,7.99
13519,4059,884,TERMINATOR CLUB,88,Music,"Trailers,Deleted Scenes,Behind the Scenes",R,526,KARL SEAL,KARL.SEAL@sakilacustomer.org,1,13617,2005-August-20th,Saturday,5,4.99,8.99
13520,390,86,BOOGIE AMELIE,121,Music,"Commentaries,Behind the Scenes",R,390,SHAWN HEATON,SHAWN.HEATON@sakilacustomer.org,1,13618,2005-August-20th,Saturday,6,4.99,7.99
13521,1068,238,DOCTOR GRAIL,57,Children,"Trailers,Commentaries,Behind the Scenes",G,365,BRUCE SCHWARZ,BRUCE.SCHWARZ@sakilacustomer.org,1,13619,2005-August-20th,Saturday,4,2.99,2.99
13522,2361,514,LEBOWSKI SOLDIERS,69,Drama,"Commentaries,Deleted Scenes",PG-13,92,TINA SIMMONS,TINA.SIMMONS@sakilacustomer.org,1,13620,2005-August-20th,Saturday,6,2.99,2.99
13523,3754,821,SORORITY QUEEN,184,Foreign,"Trailers,Deleted Scenes",NC-17,581,VIRGIL WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,1,13621,2005-August-20th,Saturday,6,0.99,0.99
13524,3355,737,ROCK INSTINCT,102,Horror,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",G,335,GREGORY MAULDIN,GREGORY.MAULDIN@sakilacustomer.org,1,13622,2005-August-20th,Saturday,4,0.99,1.99
13525,3948,861,SUIT WALLS,111,Games,Commentaries,R,321,KEVIN SCHULER,KEVIN.SCHULER@sakilacustomer.org,1,13623,2005-August-20th,Saturday,3,4.99,6.99
13526,430,95,BREAKFAST GOLDFINGER,123,New,"Trailers,Commentaries,Deleted Scenes",G,63,ASHLEY RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,13624,2005-August-20th,Saturday,5,4.99,8.99
13527,60,12,ALASKA PHANTOM,136,Music,"Commentaries,Deleted Scenes",PG,422,MELVIN ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,1,13625,2005-August-20th,Saturday,6,0.99,1.99
13528,594,130,CELEBRITY HORN,110,Action,"Deleted Scenes,Behind the Scenes",PG-13,524,JARED ELY,JARED.ELY@sakilacustomer.org,1,13626,2005-August-20th,Saturday,7,0.99,2.99
13529,603,131,CENTER DINOSAUR,152,Classics,Deleted Scenes,PG,329,FRANK WAGGONER,FRANK.WAGGONER@sakilacustomer.org,1,13627,2005-August-20th,Saturday,5,4.99,8.99
13530,1006,226,DESTINY SATURDAY,56,New,"Trailers,Commentaries,Behind the Scenes",G,500,REGINALD KINDER,REGINALD.KINDER@sakilacustomer.org,1,13628,2005-August-20th,Saturday,4,4.99,4.99
13531,1834,398,HANOVER GALAXY,47,Music,"Commentaries,Deleted Scenes,Behind the Scenes",NC-17,392,SEAN DOUGLASS,SEAN.DOUGLASS@sakilacustomer.org,1,13629,2005-August-20th,Saturday,5,4.99,4.99
13532,3346,735,ROBBERS JOON,102,Children,Commentaries,PG-13,244,VIOLA HANSON,VIOLA.HANSON@sakilacustomer.org,1,13630,2005-August-20th,Saturday,7,2.99,4.99
13533,1015,227,DETAILS PACKER,88,Games,"Commentaries,Deleted Scenes",R,535,JAVIER ELROD,JAVIER.ELROD@sakilacustomer.org,1,13631,2005-August-20th,Saturday,4,4.99,4.99
13534,4008,873,SWEETHEARTS SUSPECTS,108,Children,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",G,409,RODNEY MOELLER,RODNEY.MOELLER@sakilacustomer.org,1,13632,2005-August-20th,Saturday,3,0.99,6.99
13535,3227,709,RACER EGG,147,Drama,"Trailers,Commentaries,Deleted Scenes",NC-17,301,ROBERT BAUGHMAN,ROBERT.BAUGHMAN@sakilacustomer.org,1,13633,2005-August-20th,Saturday,7,2.99,2.99
13536,850,186,CRAFT OUTFIELD,64,Drama,"Deleted Scenes,Behind the Scenes",NC-17,411,NORMAN CURRIER,NORMAN.CURRIER@sakilacustomer.org,1,13634,2005-August-20th,Saturday,6,0.99,0.99
13537,669,146,CHITTY LOCK,107,Drama,Commentaries,G,286,VELMA LUCAS,VELMA.LUCAS@sakilacustomer.org,1,13635,2005-August-20th,Saturday,6,2.99,5.99
13538,1467,321,FLASH WARS,123,New,"Trailers,Commentaries,Behind the Scenes",NC-17,349,JOE GILLILAND,JOE.GILLILAND@sakilacustomer.org,1,13636,2005-August-20th,Saturday,3,4.99,4.99
13539,2298,500,KISS GLORY,163,Foreign,"Trailers,Commentaries,Behind the Scenes",PG-13,342,HAROLD MARTINO,HAROLD.MARTINO@sakilacustomer.org,1,13637,2005-August-20th,Saturday,5,4.99,4.99
13540,3255,716,REAP UNFAITHFUL,136,Horror,"Trailers,Commentaries",PG-13,493,BRENT HARKINS,BRENT.HARKINS@sakilacustomer.org,1,13638,2005-August-20th,Saturday,6,2.99,2.99
13541,2489,545,MADNESS ATTACKS,178,Foreign,Trailers,PG-13,562,WALLACE SLONE,WALLACE.SLONE@sakilacustomer.org,1,13639,2005-August-20th,Saturday,4,0.99,0.99
13542,3427,751,RUNAWAY TENENBAUMS,181,New,Commentaries,NC-17,541,DARREN WINDHAM,DARREN.WINDHAM@sakilacustomer.org,1,13640,2005-August-20th,Saturday,6,0.99,0.99
13543,367,80,BLANKET BEVERLY,148,Family,Trailers,G,281,LEONA OBRIEN,LEONA.OBRIEN@sakilacustomer.org,1,13641,2005-August-20th,Saturday,7,2.99,2.99
13544,4415,965,WATERSHIP FRONTIER,112,Horror,Commentaries,G,452,TOM MILNER,TOM.MILNER@sakilacustomer.org,1,13642,2005-August-20th,Saturday,6,0.99,3.99
13545,2443,533,LOST BIRD,98,Foreign,Deleted Scenes,PG-13,398,ANTONIO MEEK,ANTONIO.MEEK@sakilacustomer.org,1,13643,2005-August-20th,Saturday,4,2.99,4.99
13546,970,216,DAY UNFAITHFUL,113,New,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",G,464,JEROME KENYON,JEROME.KENYON@sakilacustomer.org,1,13644,2005-August-20th,Saturday,3,4.99,8.99
13547,157,34,ARABIA DOGMA,62,Horror,"Commentaries,Deleted Scenes",NC-17,387,JESSE SCHILLING,JESSE.SCHILLING@sakilacustomer.org,1,13645,2005-August-20th,Saturday,6,0.99,0.99
13548,1347,297,EXTRAORDINARY CONQUERER,122,Classics,"Trailers,Commentaries,Deleted Scenes",G,242,GLENDA FRAZIER,GLENDA.FRAZIER@sakilacustomer.org,1,13646,2005-August-20th,Saturday,6,2.99,5.99
13549,3269,720,REDEMPTION COMFORTS,179,New,"Trailers,Deleted Scenes,Behind the Scenes",NC-17,519,RON DELUCA,RON.DELUCA@sakilacustomer.org,1,13647,2005-August-20th,Saturday,3,2.99,7.99
13550,3921,856,STREETCAR INTENTIONS,73,Horror,Commentaries,R,596,ENRIQUE FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,1,13648,2005-August-20th,Saturday,5,4.99,4.99
13551,1495,327,FOOL MOCKINGBIRD,158,Action,"Trailers,Commentaries",PG,259,LENA JENSEN,LENA.JENSEN@sakilacustomer.org,1,13649,2005-August-20th,Saturday,3,4.99,4.99
13552,2644,579,MINDS TRUMAN,149,Action,"Deleted Scenes,Behind the Scenes",PG-13,322,JASON MORRISSEY,JASON.MORRISSEY@sakilacustomer.org,1,13650,2005-August-20th,Saturday,3,4.99,9.99
13553,1082,241,DONNIE ALLEY,125,Animation,"Trailers,Commentaries,Behind the Scenes",NC-17,256,MABEL HOLLAND,MABEL.HOLLAND@sakilacustomer.org,1,13651,2005-August-20th,Saturday,4,0.99,0.99
